,Ave_Entropy,Start_Time,End_Time,Duration
110,6.0709839657023545,151.5502,153.3716,1.8214000000000112
111,6.177461700729848,153.5159,154.6376,1.1217000000000041
112,6.078366490258144,156.0925,156.6589,0.5663999999999874
113,3.5132471176648417,156.7588,157.1809,0.42210000000000036
114,4.013981984970881,157.303,158.5802,1.2771999999999935
115,4.61191013406501,159.4353,159.8352,0.39989999999997394
116,4.986358320428502,160.6126,161.179,0.5664000000000158
117,4.402925322598337,161.5455,161.8675,0.32200000000000273
118,5.813753449153025,162.9004,163.1669,0.26650000000000773
119,4.0737568121748,163.7666,164.0443,0.27769999999998163
120,6.281692780946129,164.6329,165.0438,0.41089999999999804
121,6.094476110071596,166.3099,167.6203,1.3103999999999871
122,5.943439022839641,169.3306,169.9748,0.6441999999999837
123,6.021138692481659,171.4185,172.1959,0.7774000000000001
124,5.733735376204672,172.6957,173.3621,0.6664000000000101
125,6.095394683558746,173.8618,177.0381,3.1762999999999977
126,6.036643576631484,177.6711,178.0154,0.34430000000000405
127,6.191557407097289,178.3486,178.8372,0.48859999999999104
128,5.418633140433691,179.1704,180.4587,1.2882999999999925
129,6.55046937464879,180.6586,181.125,0.46639999999999304
130,4.036671878646834,181.7803,182.0579,0.2775999999999783
131,4.546224569133147,184.6234,185.2675,0.6441000000000088
132,6.185897975622384,185.5007,187.3665,1.8658000000000072
133,5.155626620596169,188.0551,188.3882,0.33310000000000173
134,2.7405084110534914,189.6432,190.043,0.39979999999999905
135,4.561422538092954,190.6983,191.2313,0.5330000000000155
136,6.207778210135183,193.5303,194.1078,0.5774999999999864
137,6.1025356580041725,195.1184,195.4404,0.32200000000000273
138,6.020310054070771,196.0069,196.9953,0.9883999999999844
139,5.606295917411735,197.1396,197.8837,0.7441000000000031
140,4.4373838953962235,199.1498,199.5052,0.35540000000000305
141,5.812329858350254,199.7051,200.1826,0.47750000000002046
142,6.006557790755108,200.3048,201.7041,1.3993000000000109
143,4.406475017156466,201.9263,202.1706,0.24430000000000973
144,4.3487446492537005,202.315,203.3367,1.0217000000000098
145,4.418942139925261,203.792,204.1474,0.35540000000000305
146,6.271309440780687,204.9804,205.5134,0.532999999999987
147,6.231971360681206,205.6578,206.0576,0.39979999999999905
148,6.103255604830943,206.1798,206.4574,0.27760000000000673
149,6.118845761670399,206.7351,207.4681,0.7330000000000041
150,6.182083823320552,207.7235,208.8008,1.0773000000000081
151,6.277844642275599,209.4116,211.8327,2.4210999999999956
152,6.182311540881991,212.4435,213.132,0.6885000000000048
153,6.108254981024306,213.654,214.7313,1.0773000000000081
154,6.3598875235583785,215.2088,215.5975,0.38870000000000005
155,5.15809416931542,215.7974,216.586,0.7886000000000024
156,5.88098881917493,217.1968,218.0853,0.8884999999999934
157,5.922189516965544,218.6739,219.007,0.33310000000000173
158,6.122255842117131,219.218,220.0066,0.7886000000000024
159,6.318541183673193,220.3508,220.5952,0.24440000000001305
160,6.092464774328005,220.7729,222.8607,2.0878000000000156
161,6.356853605851046,223.2939,225.6594,2.3654999999999973
162,6.314692347234986,226.1481,227.3808,1.2326999999999941
163,6.118460242623494,227.8584,230.0907,2.2323000000000093
164,6.07690897675787,230.2794,230.5238,0.24439999999998463
165,6.160982630057273,230.6904,231.8676,1.1771999999999991
166,6.3949513488003085,232.1119,232.4562,0.34430000000000405
167,5.0751415037275285,232.8338,233.1225,0.28870000000000573
168,5.537586762932008,233.6112,235.6325,2.0212999999999965
169,5.726573572310025,235.8768,237.3761,1.4993000000000052
170,6.535068038488867,237.5094,238.8976,1.3882000000000119
171,4.487840512778129,239.9637,240.4191,0.45539999999999736
172,4.557228928276342,242.6847,246.0164,3.331700000000012
173,6.363010445548656,247.2603,248.0155,0.7552000000000021
174,6.289452988646032,248.2154,248.6263,0.41089999999999804
175,5.926828558994669,248.7929,249.7813,0.9883999999999844
176,5.737456797223166,250.1367,251.5916,1.4549000000000092
177,6.284594623243097,251.747,252.2912,0.5441999999999894
178,5.484429146322466,252.5133,254.6901,2.1768000000000143
179,5.96538572930118,255.2009,257.9552,2.7543000000000006
180,3.748381877623149,258.1773,259.199,1.0217000000000098
181,5.074837210065532,259.6433,260.0653,0.4219999999999686
182,5.133847635005267,260.2541,261.0315,0.7774000000000001
183,5.674463846017777,261.9422,262.1754,0.23320000000001073
184,5.546569237474403,265.174,266.5844,1.4104000000000383
185,5.504882093670816,267.5617,267.9504,0.38870000000002847
186,5.847349414950435,268.6945,269.6718,0.9773000000000138
187,6.028680958651482,269.9828,270.3715,0.38870000000002847
188,5.467207697283447,270.527,270.8268,0.29980000000000473
189,4.768021762497697,271.4821,271.8153,0.3331999999999766
190,5.703217256706509,272.0374,275.8022,3.7648000000000366
191,6.117805791313362,275.9577,277.6125,1.654800000000023
192,6.051031569157651,278.0789,278.6342,0.5553000000000452
193,5.395913841668023,278.8675,279.4228,0.5552999999999884
194,6.054710527695287,280.5334,280.9665,0.43310000000002447
195,5.773851882485425,281.3885,281.6884,0.2998999999999796
196,4.877068373237526,282.2658,282.7101,0.44429999999999836
197,5.565824414489521,282.8656,284.1094,1.2438000000000216
198,5.949241947780142,284.2982,284.9091,0.6109000000000151
199,6.525232181929334,285.3644,285.6754,0.31100000000003547
200,5.475219390961108,287.1857,288.0631,0.8774000000000228
201,5.55692451703325,288.2297,290.151,1.9213000000000306
202,5.115706593396022,290.7951,291.1394,0.34430000000003247
203,5.8868440802048125,291.3615,291.5836,0.22210000000001173
204,5.634002468543458,292.0723,292.3944,0.32210000000003447
205,5.363827238440937,293.9048,294.4823,0.5774999999999864
206,6.01030181385747,294.6155,295.5373,0.9218000000000188
207,3.078712664101184,295.7372,296.1926,0.4554000000000542
208,5.902777352856417,296.3925,296.7034,0.31090000000000373
209,4.717856358001124,297.6252,298.2916,0.6664000000000101
210,5.565528355169178,298.5026,299.069,0.5664000000000442
211,5.799594190875999,299.2578,299.8464,0.5886000000000422
212,3.1525416387131977,300.0907,300.3462,0.25549999999998363
213,4.704449440695455,300.7682,302.2563,1.4881000000000313
214,5.247955683438991,302.4452,302.7783,0.33310000000000173
215,5.997679829226426,302.9338,305.7325,2.7986999999999966
216,4.884919926052529,306.0768,306.6432,0.5663999999999874
217,4.950839240243409,306.8542,307.1318,0.27760000000000673
218,5.337437867869385,307.4761,309.7084,2.2323000000000093
219,5.664708808515728,309.9971,311.6408,1.643700000000024
220,5.188160107569786,311.9295,312.3182,0.3886999999999716
221,3.99348729758754,312.5182,313.8953,1.3771000000000413
222,5.692854506966883,314.0841,314.2951,0.21100000000001273
223,4.992318789167228,314.9059,315.4612,0.5553000000000452
224,5.172292516767447,315.6167,316.1942,0.5775000000000432
225,5.038188716627751,316.3386,316.6828,0.3442000000000007
226,6.048914206831176,316.8716,317.8489,0.9773000000000138
227,4.617797146542905,320.3811,321.2584,0.8772999999999911
228,4.214500963421641,321.7471,322.2135,0.46640000000002146
229,5.026161141459688,322.4801,322.891,0.41090000000002647
230,4.92825843205281,323.0909,323.8572,0.7663000000000011
231,5.602847251257667,325.4231,325.6341,0.21100000000001273
232,4.921793080059923,326.4337,326.7558,0.32210000000003447
233,4.844347752499609,326.8891,327.189,0.29990000000003647
234,5.5991336647794085,327.4,327.6221,0.22210000000001173
235,5.662759505103557,327.7664,328.144,0.37760000000002947
236,5.397315618763174,328.3551,329.0992,0.7441000000000031
237,6.023967807705243,329.2546,332.6419,3.387300000000039
238,5.861408545296344,332.8196,333.8858,1.0662000000000376
239,6.163422896671156,335.3295,337.162,1.8324999999999818
240,4.978415547090163,338.2281,338.7723,0.5441999999999894
241,3.9502774227030835,340.9491,341.9486,0.9995000000000118
242,5.168130451518136,342.2263,342.5261,0.29980000000000473
243,5.258858618663116,342.726,342.9814,0.25540000000000873
244,4.784083133009547,343.1369,343.7033,0.5663999999999874
245,4.39155462345768,343.9143,345.8578,1.9434999999999718
246,4.4407048984373265,346.08,346.3798,0.29980000000000473
247,5.4911378830418345,346.5686,347.0906,0.5219999999999914
248,5.397967458041003,347.757,349.5783,1.821300000000008
249,5.103592049258684,349.756,353.3876,3.6316000000000486
250,5.910522032042796,353.9984,356.6416,2.643199999999979
251,4.439934092884152,357.1525,357.8966,0.7441000000000031
252,5.044642668831014,358.3741,359.2071,0.8330000000000268
253,6.088313498194083,359.3625,359.6402,0.27769999999998163
254,4.746133065278536,359.9178,361.4282,1.5104000000000042
255,6.075405338208958,361.8614,362.1945,0.33310000000000173
256,4.829456624512647,362.35,362.661,0.3109999999999786
257,4.608100941223399,362.8831,363.2052,0.3220999999999776
258,5.870335313337662,363.7716,368.014,4.242400000000032
